20170501 000000;1.089300;1.089300;1.089290;1.089290;0
20170501 000100;1.089300;1.089300;1.089290;1.089300;0
20170501 000200;1.089280;1.089290;1.089280;1.089290;0
20170501 000400;1.089290;1.089300;1.089240;1.089240;0
20170501 000500;1.089250;1.089250;1.089230;1.089230;0
20170501 000600;1.089220;1.089320;1.089220;1.089310;0
20170501 000700;1.089330;1.089340;1.089300;1.089340;0
20170501 000800;1.089330;1.089330;1.089290;1.089290;0
20170501 000900;1.089280;1.089280;1.089270;1.089270;0
20170501 001000;1.089270;1.089310;1.089270;1.089280;0
20170501 001100;1.089270;1.089290;1.089250;1.089290;0
20170501 001200;1.089270;1.089270;1.089250;1.089250;0
20170501 001300;1.089240;1.089240;1.089240;1.089240;0
20170501 001400;1.089250;1.089250;1.089240;1.089240;0
20170501 001500;1.089220;1.089230;1.089210;1.089230;0
20170501 001600;1.089240;1.089240;1.089240;1.089240;0
20170501 001700;1.089220;1.089220;1.089220;1.089220;0
20170501 001800;1.089220;1.089250;1.089190;1.089250;0
20170501 001900;1.089230;1.089230;1.089230;1.089230;0
20170501 002000;1.089220;1.089220;1.089220;1.089220;0
20170501 002100;1.089210;1.089210;1.089120;1.089120;0
20170501 002200;1.089120;1.089120;1.089070;1.089070;0
20170501 002300;1.089070;1.089070;1.089070;1.089070;0
20170501 002400;1.089070;1.089160;1.089070;1.089120;0
20170501 002500;1.089110;1.089120;1.089110;1.089120;0
20170501 002600;1.089130;1.089130;1.089080;1.089080;0
20170501 002700;1.089060;1.089070;1.088990;1.089000;0
20170501 002800;1.089010;1.089030;1.089010;1.089020;0
20170501 002900;1.089020;1.089020;1.089000;1.089000;0
20170501 003000;1.089000;1.089070;1.089000;1.089050;0
20170501 003100;1.089070;1.089120;1.089070;1.089120;0
20170501 003200;1.089100;1.089110;1.089100;1.089110;0
20170501 003300;1.089150;1.089260;1.089150;1.089250;0
20170501 003400;1.089260;1.089260;1.089250;1.089250;0
20170501 003500;1.089250;1.089260;1.089240;1.089250;0
20170501 003600;1.089260;1.089260;1.089200;1.089200;0
20170501 003700;1.089200;1.089200;1.089190;1.089190;0
20170501 003800;1.089170;1.089170;1.089170;1.089170;0
20170501 003900;1.089170;1.089190;1.089160;1.089160;0
20170501 004000;1.089170;1.089170;1.089140;1.089140;0
20170501 004100;1.089130;1.089140;1.089120;1.089130;0
20170501 004200;1.089110;1.089120;1.089090;1.089100;0
20170501 004300;1.089090;1.089100;1.089080;1.089080;0
20170501 004500;1.089090;1.089090;1.089050;1.089050;0
20170501 004600;1.089050;1.089170;1.089050;1.089170;0
20170501 004700;1.089170;1.089180;1.089110;1.089150;0
20170501 004800;1.089140;1.089140;1.089140;1.089140;0
20170501 004900;1.089110;1.089110;1.089100;1.089100;0
20170501 005000;1.089090;1.089090;1.089070;1.089070;0
