20170102 051600;1.048740;1.048890;1.048670;1.048830;0
20170102 051700;1.048830;1.048840;1.048670;1.048680;0
20170102 051800;1.048700;1.048750;1.048650;1.048670;0
20170102 051900;1.048770;1.048780;1.048650;1.048660;0
20170102 052000;1.048650;1.048740;1.048610;1.048620;0
20170102 052100;1.048630;1.048640;1.048580;1.048590;0
20170102 052200;1.048570;1.048640;1.048560;1.048580;0
20170102 052300;1.048590;1.048590;1.048350;1.048410;0
20170102 052400;1.048440;1.048520;1.048230;1.048260;0
20170102 052500;1.048260;1.048360;1.048220;1.048230;0
20170102 052600;1.048210;1.048300;1.048120;1.048190;0
20170102 052700;1.048170;1.048200;1.048150;1.048160;0
20170102 052800;1.048200;1.048200;1.048000;1.048040;0
20170102 052900;1.048030;1.048110;1.047990;1.048000;0
20170102 053000;1.048020;1.048100;1.047980;1.048090;0
20170102 053100;1.048120;1.048240;1.048070;1.048240;0
20170102 053200;1.048230;1.048260;1.048220;1.048220;0
20170102 053300;1.048230;1.048240;1.048120;1.048160;0
20170102 053400;1.048170;1.048170;1.048050;1.048060;0
20170102 053500;1.048050;1.048080;1.048050;1.048080;0
20170102 053600;1.048080;1.048210;1.048060;1.048190;0
20170102 053700;1.048200;1.048210;1.048160;1.048200;0
20170102 053800;1.048200;1.048240;1.048100;1.048170;0
20170102 053900;1.048170;1.048280;1.048120;1.048280;0
20170102 054000;1.048290;1.048320;1.048260;1.048280;0
20170102 054100;1.048260;1.048320;1.048250;1.048280;0
20170102 054200;1.048250;1.048310;1.048250;1.048310;0
20170102 054300;1.048280;1.048370;1.048220;1.048290;0
20170102 054400;1.048310;1.048370;1.048090;1.048220;0
20170102 054500;1.048220;1.048290;1.048220;1.048250;0
20170102 054600;1.048230;1.048270;1.048190;1.048240;0
20170102 054700;1.048250;1.048250;1.048020;1.048020;0
20170102 054800;1.048030;1.048210;1.048030;1.048190;0
20170102 054900;1.048190;1.048200;1.047880;1.047910;0
20170102 055000;1.047920;1.048100;1.047920;1.047930;0
20170102 055100;1.047950;1.047990;1.047840;1.047930;0
20170102 055200;1.047910;1.048230;1.047870;1.048180;0
20170102 055300;1.048170;1.048400;1.048170;1.048350;0
20170102 055400;1.048350;1.048350;1.048290;1.048290;0
20170102 055500;1.048290;1.048370;1.048190;1.048370;0
20170102 055600;1.048310;1.048340;1.048160;1.048280;0
20170102 055700;1.048270;1.048270;1.048000;1.048000;0
20170102 055800;1.048010;1.048050;1.047990;1.048040;0
20170102 055900;1.048030;1.048140;1.048030;1.048070;0
20170102 060000;1.048050;1.048060;1.047980;1.048010;0
20170102 060100;1.048020;1.048090;1.048020;1.048030;0
20170102 060200;1.048040;1.048080;1.048040;1.048050;0
20170102 060300;1.048040;1.048040;1.048030;1.048030;0
20170102 060400;1.048030;1.048080;1.048030;1.048080;0
20170102 060500;1.048120;1.048120;1.048040;1.048070;0
20170102 060600;1.048070;1.048070;1.048000;1.048010;0
20170102 060700;1.048050;1.048050;1.048030;1.048040;0
20170102 060800;1.048030;1.048050;1.047980;1.048010;0
20170102 060900;1.048070;1.048080;1.047990;1.048020;0
20170102 061000;1.048010;1.048040;1.048000;1.048020;0
20170102 061100;1.048050;1.048060;1.048000;1.048010;0
20170102 061200;1.048010;1.048040;1.047990;1.048040;0
20170102 061300;1.048040;1.048070;1.048010;1.048020;0
20170102 061400;1.048010;1.048060;1.048010;1.048050;0
20170102 061500;1.048060;1.048060;1.048050;1.048060;0
20170102 061600;1.048050;1.048060;1.048040;1.048050;0
20170102 061700;1.048060;1.048070;1.048050;1.048070;0
20170102 061800;1.048050;1.048070;1.048050;1.048060;0
20170102 061900;1.047990;1.048060;1.047870;1.047980;0
20170102 062000;1.047980;1.047980;1.047840;1.047890;0
20170102 062100;1.047900;1.047940;1.047830;1.047850;0
20170102 062200;1.047910;1.047940;1.047830;1.047870;0
20170102 062300;1.047850;1.047860;1.047830;1.047830;0
20170102 062400;1.047840;1.047930;1.047830;1.047930;0
20170102 062500;1.047920;1.047920;1.047920;1.047920;0
20170102 062600;1.047910;1.047910;1.047880;1.047900;0
20170102 062700;1.047900;1.047940;1.047900;1.047900;0
20170102 062800;1.047940;1.048030;1.047930;1.047990;0
